add,lbl,lega_id,wholeName
EU,EU,106533,Nasser Ahmed Muthana
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106630,Abu- Sa'id Al Britani
EU,EU,106535,Omar Ali Hussain
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106537,Sally-Anne Frances Jones
EU,EU,106636,Sakinah Hussain
EU,EU,106637,Umm Hussain al-Britani
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106539,Boubaker Ben Habib Ben Al-Hakim
EU,EU,106642,Abu-Muqatil al-Tunisi
EU,EU,106643,Abou Mouqatel
EU,EU,106644,Abou al Moukatel
EU,EU,106645,Boubaker el Hakim
EU,EU,108992,El Hakim Boubakeur
EU,EU,106646,Boubakeur el-Hakim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106541,Peter Cherif
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106543,Maxime Hauchard
EU,EU,106653,Abou Abdallah al Faransi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106545,Amru Al-Absi
EU,EU,106665,Abu-Umar al-Absi
EU,EU,106666,Abu al-Athir al-Shami
EU,EU,106667,Abu Amr al Shami
EU,EU,106668,Abu Asir
EU,EU,106669,Abu al-Asir
EU,EU,106672,Amr al Absi
EU,EU,106670,Abu al-Athir
EU,EU,106671,Abu al Athir Amr al Absi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106683,Handalah
EU,EU,106684,Abu-Rayhanah
EU,EU,106685,Rayhanah
EU,EU,106547,Mu'tassim Yahya 'Ali Al-Rumaysh
EU,EU,106682,Abu-Rayhanah al-'Ansari al-Jeddawi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106689,Abu-Muhammad al-Shimali
EU,EU,106690,Tarad Aljarba
EU,EU,106549,Tarad Mohammad Aljarba
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106553,Jund Al-Khilafah In Algeria
EU,EU,106557,Soldiers of the Caliphate in the Land of Algeria
EU,EU,106558,Soldiers of the Caliphate of Algeria
EU,EU,106559,Soldiers of the Caliphate in Algeria
EU,EU,106560,Jund al-Khalifa fi Ard al- Jazayer
EU,EU,106561,Jund al-Khilafah fi Ard al-Jaza'ir
EU,EU,106562,Jund al Khalifa
EU,EU,106563,JAK-A
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106555,Aseel Muthana
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106574,East Indonesia Mujahideen
EU,EU,106575,Mujahidin of Eastern Indonesia
EU,EU,106576,MIT
EU,EU,106577,Mujahidin Indonesian Timur
EU,EU,106573,Mujahidin Indonesia Timor
EU,EU,106570,Mujahidin of Western Indonesia
EU,EU,106571,MIB
EU,EU,106572,Mujahidin Indonesia Barat
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106591,Abu Hanifa
EU,EU,106593,Shamil Magomedovich Ismailov
EU,EU,106592,Shamil Magomedovich Aliev
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106659,Vostochniy
EU,EU,106662,Zaurbek Salimovich Guchaev
EU,EU,106661,Bach
EU,EU,106660,Fackih
EU,EU,106658,Muslim
EU,EU,106657,Aziz
EU,EU,106656,Abdul Aziz
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109496,Ab-Bilal
EU,EU,106723,Abu Yasir
EU,EU,109498,Абу Ясим
EU,EU,109499,Абу Ясир
EU,EU,109500,Абу-Билал
EU,EU,109501,Север
EU,EU,109502,Вайнах
EU,EU,109503,Умар Сулимов
EU,EU,109504,Хусан Исаевич Газиев
EU,EU,109505,Тархан Исаевич Газиев
EU,EU,109506,Рамзан Одуев
EU,EU,109507,Тархан Исмаилович Газиев
EU,EU,106731,Tarkhan Ismailovich Gaziev
EU,EU,106730,Ramzan Oduev
EU,EU,106729,Tarkhan Isaevich Gaziev
EU,EU,106728,Husan Isaevich Gaziev
EU,EU,106727,Umar Sulimov
EU,EU,106726,Wainakh
EU,EU,106725,Sever
EU,EU,106724,Abu Bilal
EU,EU,109495,Abu-Naser
EU,EU,106721,Husan
EU,EU,106722,Abu Asim
EU,EU,109497,Хусан
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106740,Abu Banat
EU,EU,106739,Abu al Banat
EU,EU,106741,Maghomed Maghomedzakirovich Abdurakhmanov
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106755,Odnorukiy
EU,EU,106756,Elmir Sene
EU,EU,106757,David Mayer
EU,EU,106758,Akhmad Shishani
EU,EU,106759,Akhmed Rajapovich Chataev
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,106780,Abu Jihad
EU,EU,106781,Islam Seit-Umarovich Atabiev
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107011,Toriq Agha
EU,EU,107012,Torak Agha
EU,EU,107014,Torek Agha
EU,EU,107013,Sayed Mohammed Hashan
EU,EU,107010,Toriq Agha Sayed
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107070,Salah Aldin
EU,EU,107069,Sulaiman
EU,EU,107072,Salahaddin Al Kudy
EU,EU,107073,Salahaddin El Kurdy
EU,EU,107074,Imran ibn Hassan
EU,EU,107075,Imran
EU,EU,107076,Imraan
EU,EU,107077,Imraan Al-Kurdy
EU,EU,107078,Emrah Erdogan
EU,EU,107071,Salahaddin Al-Kurdy
EU,EU,107066,Ismatullah Al Kurdy
EU,EU,107067,Ismatullah
EU,EU,107068,Ismatollah
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107168,Aroun Geye
EU,EU,107169,Aroun Gaye
EU,EU,107170,Haroun Geye
EU,EU,107171,Haroun GAYE
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107483,Ngakosset
EU,EU,107484,‘The Butcher of Paoua’
EU,EU,107485,Eugene Ngaikouesset
EU,EU,107486,Eugene Barret Ngaikosse
EU,EU,107487,Eugene Ngakosset
EU,EU,107488,Eugene Ngaikoisset
EU,EU,107490,Eugène BARRET NGAÏKOSSET
EU,EU,107489,Eugene Ngaikosset
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107714,Abdelbassed Azouz
EU,EU,107712,AA (initials)
EU,EU,107680,Abd Al-Baset Azzouz
EU,EU,107713,Abdul Baset Azouz
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107682,Gulmurod Khalimov
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107684,Nusret Imamovic
EU,EU,107725,Nusret Sulejman Imamovic
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107686,Muhannad Al-Najdi
EU,EU,107728,Ghassan al-Tajiki
EU,EU,107729,'Ali Manahi 'Ali al-Mahaydali al-'Utaybi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107735,Abu Ismail al-Maghribi
EU,EU,107736,Abu Ismail
EU,EU,107688,Morad Laaboudi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107752,'Ali Musa al-Shawagh
EU,EU,107751,Ali al-Hamoud al-Shawakh
EU,EU,107750,Ibrahim al-Shawwakh
EU,EU,107749,Muhammad 'Ali al-Shawakh
EU,EU,107748,Abu Luqman
EU,EU,107747,Ali Hammud
EU,EU,107746,Abdullah Shuwar al-Aujayd
EU,EU,107745,Ali Awas
EU,EU,107742,Abu Luqman al- Sahl
EU,EU,107743,'Ali al-Hamud
EU,EU,107744,'Ali Derwish
EU,EU,107741,Abu Luqman al-Suri
EU,EU,107740,Abu Ayyub
EU,EU,107690,Ali Musa Al-Shawakh
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107758,Hasan Abu Habib
EU,EU,107759,Abu Habib al-Libi
EU,EU,107760,Husayn al-Salihin Salih al-Sha'iri
EU,EU,107692,Hasan Al-Salahayn Salih Al-Sha'ari
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107764,Abu Rahmah
EU,EU,107765,Mounir Hilel
EU,EU,107766,Mounir Helel
EU,EU,107763,Abu Maryam al-Tunisi
EU,EU,107694,Mounir Ben Dhaou Ben Brahim Ben Helal
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107772,Muhammad Abd-al-Halim Humaydah
EU,EU,107773,Muhammad Hameida Saleh
EU,EU,107696,Mohammed Abdel-Halim Hemaida Saleh
EU,EU,107771,Faris Baluchistan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107698,Salim Benghalem
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107780,Yusuf Abu Ubaydah
EU,EU,107783,Yousif Abu Obayda Yazid
EU,EU,107784,Mibrak Yazid
EU,EU,107785,Youcef Abu Obeida
EU,EU,107786,Mebrak Yazid
EU,EU,107787,Abu- Ubaydah Yusuf Al-lnabi
EU,EU,107788,Abou ObeJda Youssef AI-Annabi
EU,EU,107781,Yazid Mabrak
EU,EU,107782,Yazid Mebrak
EU,EU,107700,Abu Ubaydah Yusuf Al-Anabi
EU,EU,107779,Abou Youcef
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107702,Harakat Sham Al-Islam
EU,EU,107704,Sham al-Islam Movement
EU,EU,107705,Sham al- Islam
EU,EU,107706,Haraket Sham al-Islam
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107805,Chun-Sik Choe
EU,EU,114024,Ch'un Sik Ch'oe
EU,EU,114025,Chun Sik Choe
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107807,Song Il Choe
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,114027,Kwang II Hyon
EU,EU,114026,Gwang Il Hyon
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,113892,Hyon U Jang
EU,EU,107811,Bom Su Jang
EU,EU,107864,Pom Su Jang
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107813,Yong Son Jang
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,113895,Yong Sang Jon
EU,EU,113896,Cho'n Myo'ng-kuk
EU,EU,107815,Myong Guk Jon
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107817,Mun Kil Kang
EU,EU,107873,Wen-ji Jiang
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107819,Ryong Kang
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107881,Chung Chong Kim
EU,EU,107821,Jung Jong Kim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107823,Kim Kyu
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107829,Tae Hun Ko
EU,EU,107887,Myong Gi Kim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107831,Man Gon Ri
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107833,Jin Ryu
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107835,Chol U Yu
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107839,Academy of National Defence Science
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107841,Chong-chongang Shipping Company
EU,EU,107899,Chong Chon Gang Shipping Co. Ltd.
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107843,Daedong Credit Bank (DCB)
EU,EU,107903,Taedong Credit Bank
EU,EU,107904,DCB
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107849,Ministry Of Atomic Energy Industry
EU,EU,107906,MAEI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107851,National Aerospace Development Administration
EU,EU,107908,NADA
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,107941,Yong Chol Kim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108097,Le Messie sanglant
EU,EU,108098,Josef Kony
EU,EU,108099,Joseph Rao Kony
EU,EU,108100,Kony
EU,EU,108101,Joseph KONY
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108122,LRA
EU,EU,108121,Lord's Resistance Movement (LRM)
EU,EU,108120,Lord's Resistance Movement/ Army (LRM/A)
EU,EU,108123,LORD'S RESISTANCE ARMY
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108210,Sheikh Faroq al-Qatari
EU,EU,108211,Shaykh Imran Farouk
EU,EU,108212,Sheikh Farooq al-Qahtani
EU,EU,108213,Farouq al-Qahtani al Qatari
EU,EU,108214,Faruq al-Qatari
EU,EU,108215,Faruq al-Qahtani
EU,EU,108216,Nayf Salam Muhammad Ujaym al-Hababi
EU,EU,108217,Nayef Salam Muhammad Ujaym Al-Hababi
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108357,Agila SALEH ISSA GWAIDER
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108364,Nori BOSAMIN
EU,EU,108359,Nuri ABU SAHMAIN
EU,EU,108363,Nuri BO SAMIN
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108424,Abu Khuzayma al-Mudari
EU,EU,108423,Abu Sufyan al-Sulami
EU,EU,108433,Turki Mubarak Abdullah Ahmad Al-Binali
EU,EU,108425,Abu Hudhayfa al-Bahrayni
EU,EU,108426,Abu Hazm al-Salafi
EU,EU,108427,Abu Bakr al-Athari
EU,EU,108432,Turki Mubarak Abdullah Al Binali
EU,EU,108431,Turki Mubarak al-Binali
EU,EU,108430,Turki al-Benali
EU,EU,108422,Abu Dergham
EU,EU,108421,Abu Human al-Athari
EU,EU,108429,Turki al-Binali
EU,EU,108428,Abu Human Bakr ibn Abd al-Aziz al-Athari
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108444,Abu Sarah al-Saudi
EU,EU,108445,Faisal Ahmed Ali Alzahrani
EU,EU,108446,Faysal Ahmad Bin Ali Al-Zahrani
EU,EU,108443,Abu Sara Zahrani
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108457,Tuah Febriwansyah
EU,EU,108456,Tuah Febriwansyah bin Arif Hasrudin
EU,EU,108455,Tuwah Febriwansah
EU,EU,108454,Muhammad Fachri
EU,EU,108452,Muhammad Fachry
EU,EU,108453,Muhammad Fachria
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108466,Husayn Muhammad Husayn al-Juaythini
EU,EU,108467,Husayn Muhammad al-Juaythini
EU,EU,108469,Husayn Juaythini
EU,EU,108464,Husayn Muhammad Husayn Juaythini
EU,EU,108463,Abu Muath al-Juaitni
EU,EU,108465,Husayn Muhamad Husayn al-Juaythini
EU,EU,108468,Hussein Mohammed Hussein Aljeithni
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108474,Sholeh Ibrahim
EU,EU,108475,Muhammad Soleh Ibrahim
EU,EU,108473,Muh Sholeh Ibrahim
EU,EU,108476,Muhammad Sholeh Ibrohim
EU,EU,108478,Muhammad Sholeh Ibrahim
EU,EU,108477,Mohammad Sholeh Ibrahim
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108511,Korean National Insurance Corporation (KNIC)
EU,EU,108515,Korea National Insurance Corporation
EU,EU,108516,Korea Foreign Insurance Company
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,112442,Kyong song CHOE
EU,EU,108624,Kyong-song CHOE
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108626,Yong-ho CHOE
EU,EU,112443,Yong Ho CHOE
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108629,Sung Mu HONG
EU,EU,113645,Sun Mu HUNG
EU,EU,108630,Sung-Mu HONG
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108632,Kyongchol JO
EU,EU,112445,Kyong Chol JO
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108634,Chun-sam KIM
EU,EU,112446,Chun Sam KIM
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,112447,Chun Sop KIM
EU,EU,108636,Chun-sop KIM
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108639,Jong-gak KIM
EU,EU,112448,Jong Gak KIM
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108641,Rak-gyom KIM
EU,EU,108642,Rak Kyom KIM
EU,EU,112449,Rak Gyom KIM
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108646,Won-hong KIM
EU,EU,112450,Won Hong KIM
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108648,Jong-chon PAK
EU,EU,112451,Jong Chon PAK
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108650,Jong-su RI
EU,EU,112452,Jong Su RI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108652,Chol-ju SON
EU,EU,112453,Chol Ju Son
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108654,Jong-rin YUN
EU,EU,112454,Jong Rin YUN
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,112455,Yong Sik PAK
EU,EU,108656,Yong-sik PAK
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108658,Yong Chil HONG
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108664,Hak Cheol RI
EU,EU,108665,Hak Chul RI
EU,EU,108666,Hak Chol RI
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108669,Chang Hyok YUN
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108671,Strategic Rocket Forces
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,113601,Cho Chun Ryong
EU,EU,113600,Jo Chun Ryong
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,108915,Khalifa AL-GHAWAIL
EU,EU,108916,Khalifa AL GHWEIL
EU,EU,108917,Khalifa GHWELL
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109187,Mohammad Jawad Waziri
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109248,Абубакар
EU,EU,109249,Abubakar
EU,EU,109250,Амир Хазмат
EU,EU,109251,Amir Khazmat
EU,EU,109252,Аслан Авгазарович Бютукаев
EU,EU,109253,Aslan Avgazarovich Byutukaev
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109267,Салман Булгарский
EU,EU,109268,Salman Bulgarskiy
EU,EU,109269,Айрат Насимович Вахитов
EU,EU,109270,Ayrat Nasimovich Vakhitov
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109327,Sher Mohammad Abbas Stanekzai Padshah Khan
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,NonEU,XXX,name
EU,EU,109413,“Caesar”
EU,EU,109412,“One-P”
EU,EU,109411,“1-P”
EU,EU,109414,“Bashir”
EU,EU,109415,Otim Kapere
EU,EU,109416,Ali Lalobo Bashir
EU,EU,109417,Ali Bashir Lalobo
EU,EU,109418,Ali Mohammed Salongo
EU,EU,109419,Ali Mohammed Labola
